r,t,f,y,ProductionByTechnologyAnnual
REGION1,LNDAGRBC1C03,CRPOAT,2038,0.088
REGION1,LNDAGRBC1C03,CRPOAT,2039,0.09
REGION1,LNDAGRBC1C03,CRPOAT,2040,0.091
REGION1,LNDAGRBC1C03,CRPOAT,2041,0.092
REGION1,LNDAGRBC1C03,CRPOAT,2042,0.093
REGION1,LNDAGRBC1C03,CRPOAT,2043,0.095
REGION1,LNDAGRBC1C03,CRPOAT,2044,0.096
REGION1,LNDAGRBC1C03,CRPOAT,2045,0.097
REGION1,LNDAGRBC1C03,CRPOAT,2046,0.098
REGION1,LNDAGRBC1C03,CRPOAT,2047,0.1
REGION1,LNDAGRBC1C03,CRPOAT,2048,0.101
REGION1,LNDAGRBC1C03,CRPOAT,2049,0.102
REGION1,LNDAGRBC1C03,CRPOAT,2050,0.104
REGION1,LNDAGRBC1C03,CRPOTH,2020,0.272
REGION1,LNDAGRBC1C03,CRPOTH,2021,0.309
REGION1,LNDAGRBC1C03,CRPOTH,2022,0.312
REGION1,LNDAGRBC1C03,CRPOTH,2023,0.315
REGION1,LNDAGRBC1C03,CRPOTH,2024,0.32
REGION1,LNDAGRBC1C03,CRPOTH,2025,0.32
REGION1,LNDAGRBC1C03,CRPOTH,2026,0.324
REGION1,LNDAGRBC1C03,CRPOTH,2027,0.329
REGION1,LNDAGRBC1C03,CRPOTH,2028,0.336
REGION1,LNDAGRBC1C03,CRPOTH,2029,0.339
REGION1,LNDAGRBC1C03,CRPOTH,2030,0.347
REGION1,LNDAGRBC1C03,CRPOTH,2031,0.353
REGION1,LNDAGRBC1C03,CRPOTH,2032,0.353
REGION1,LNDAGRBC1C03,CRPOTH,2033,0.358
REGION1,LNDAGRBC1C03,CRPOTH,2034,0.363
REGION1,LNDAGRBC1C03,CRPOTH,2035,0.368
REGION1,LNDAGRBC1C03,CRPOTH,2036,0.374
REGION1,LNDAGRBC1C03,CRPOTH,2037,0.379
REGION1,LNDAGRBC1C03,CRPOTH,2038,0.383
REGION1,LNDAGRBC1C03,CRPOTH,2039,0.388
REGION1,LNDAGRBC1C03,CRPOTH,2040,0.392
REGION1,LNDAGRBC1C03,CRPOTH,2041,0.397
REGION1,LNDAGRBC1C03,CRPOTH,2042,0.401
REGION1,LNDAGRBC1C03,CRPOTH,2043,0.407
REGION1,LNDAGRBC1C03,CRPOTH,2044,0.411
REGION1,LNDAGRBC1C03,CRPOTH,2045,0.416
REGION1,LNDAGRBC1C03,CRPOTH,2046,0.421
REGION1,LNDAGRBC1C03,CRPOTH,2047,0.425
REGION1,LNDAGRBC1C03,CRPOTH,2048,0.43
REGION1,LNDAGRBC1C03,CRPOTH,2049,0.435
REGION1,LNDAGRBC1C03,CRPOTH,2050,0.44
REGION1,LNDAGRBC1C03,CRPPEA,2020,0.031
REGION1,LNDAGRBC1C03,CRPPEA,2021,0.031
REGION1,LNDAGRBC1C03,CRPPEA,2022,0.033
REGION1,LNDAGRBC1C03,CRPPEA,2023,0.034
REGION1,LNDAGRBC1C03,CRPPEA,2024,0.036
REGION1,LNDAGRBC1C03,CRPPEA,2025,0.037
REGION1,LNDAGRBC1C03,CRPPEA,2026,0.038
REGION1,LNDAGRBC1C03,CRPPEA,2027,0.04
REGION1,LNDAGRBC1C03,CRPPEA,2028,0.041
REGION1,LNDAGRBC1C03,CRPPEA,2029,0.043
REGION1,LNDAGRBC1C03,CRPPEA,2030,0.044
REGION1,LNDAGRBC1C03,CRPPEA,2031,0.045
REGION1,LNDAGRBC1C03,CRPPEA,2032,0.047
REGION1,LNDAGRBC1C03,CRPPEA,2033,0.048
REGION1,LNDAGRBC1C03,CRPPEA,2034,0.05
REGION1,LNDAGRBC1C03,CRPPEA,2035,0.051
REGION1,LNDAGRBC1C03,CRPPEA,2036,0.052
REGION1,LNDAGRBC1C03,CRPPEA,2037,0.054
REGION1,LNDAGRBC1C03,CRPPEA,2038,0.055
REGION1,LNDAGRBC1C03,CRPPEA,2039,0.057
REGION1,LNDAGRBC1C03,CRPPEA,2040,0.058
REGION1,LNDAGRBC1C03,CRPPEA,2041,0.059
REGION1,LNDAGRBC1C03,CRPPEA,2042,0.061
REGION1,LNDAGRBC1C03,CRPPEA,2043,0.062
REGION1,LNDAGRBC1C03,CRPPEA,2044,0.064
REGION1,LNDAGRBC1C03,CRPPEA,2045,0.065
REGION1,LNDAGRBC1C03,CRPPEA,2046,0.066
REGION1,LNDAGRBC1C03,CRPPEA,2047,0.068
REGION1,LNDAGRBC1C03,CRPPEA,2048,0.069
REGION1,LNDAGRBC1C03,CRPPEA,2049,0.071
REGION1,LNDAGRBC1C03,CRPPEA,2050,0.072
REGION1,LNDAGRBC1C03,CRPPTW,2020,0.0001
REGION1,LNDAGRBC1C03,CRPPTW,2021,0.0001
REGION1,LNDAGRBC1C03,CRPPTW,2022,0.0001
REGION1,LNDAGRBC1C03,CRPPTW,2023,0.0001
REGION1,LNDAGRBC1C03,CRPPTW,2024,0.0001
REGION1,LNDAGRBC1C03,CRPPTW,2025,0.0001
REGION1,LNDAGRBC1C03,CRPPTW,2026,0.0001
REGION1,LNDAGRBC1C03,CRPPTW,2027,0.0001
REGION1,LNDAGRBC1C03,CRPPTW,2028,0.0001
REGION1,LNDAGRBC1C03,CRPPTW,2029,0.0001
REGION1,LNDAGRBC1C03,CRPPTW,2030,0.0002
REGION1,LNDAGRBC1C03,CRPPTW,2031,0.0002
REGION1,LNDAGRBC1C03,CRPPTW,2032,0.0001
REGION1,LNDAGRBC1C03,CRPPTW,2033,0.0001
REGION1,LNDAGRBC1C03,CRPPTW,2034,0.0001
REGION1,LNDAGRBC1C03,CRPPTW,2035,0.0002
REGION1,LNDAGRBC1C03,CRPPTW,2036,0.0002
REGION1,LNDAGRBC1C03,CRPPTW,2037,0.0002
REGION1,LNDAGRBC1C03,CRPPTW,2038,0.0002
REGION1,LNDAGRBC1C03,CRPPTW,2039,0.0002
REGION1,LNDAGRBC1C03,CRPPTW,2040,0.0002
REGION1,LNDAGRBC1C03,CRPPTW,2041,0.0002
REGION1,LNDAGRBC1C03,CRPPTW,2042,0.0002
REGION1,LNDAGRBC1C03,CRPPTW,2043,0.0002
REGION1,LNDAGRBC1C03,CRPPTW,2044,0.0002
REGION1,LNDAGRBC1C03,CRPPTW,2045,0.0002
REGION1,LNDAGRBC1C03,CRPPTW,2046,0.0002
REGION1,LNDAGRBC1C03,CRPPTW,2047,0.0002
REGION1,LNDAGRBC1C03,CRPPTW,2048,0.0002
REGION1,LNDAGRBC1C03,CRPPTW,2049,0.0002
REGION1,LNDAGRBC1C03,CRPPTW,2050,0.0002
REGION1,LNDAGRBC1C03,CRPRAP,2020,0.056
REGION1,LNDAGRBC1C03,CRPRAP,2021,0.083
REGION1,LNDAGRBC1C03,CRPRAP,2022,0.084
REGION1,LNDAGRBC1C03,CRPRAP,2023,0.086
REGION1,LNDAGRBC1C03,CRPRAP,2024,0.088
REGION1,LNDAGRBC1C03,CRPRAP,2025,0.089
REGION1,LNDAGRBC1C03,CRPRAP,2026,0.091
REGION1,LNDAGRBC1C03,CRPRAP,2027,0.093
REGION1,LNDAGRBC1C03,CRPRAP,2028,0.094
REGION1,LNDAGRBC1C03,CRPRAP,2029,0.096
REGION1,LNDAGRBC1C03,CRPRAP,2030,0.098
REGION1,LNDAGRBC1C03,CRPRAP,2031,0.099
REGION1,LNDAGRBC1C03,CRPRAP,2032,0.101
REGION1,LNDAGRBC1C03,CRPRAP,2033,0.103
REGION1,LNDAGRBC1C03,CRPRAP,2034,0.104
REGION1,LNDAGRBC1C03,CRPRAP,2035,0.106
REGION1,LNDAGRBC1C03,CRPRAP,2036,0.108
REGION1,LNDAGRBC1C03,CRPRAP,2037,0.109
REGION1,LNDAGRBC1C03,CRPRAP,2038,0.111
REGION1,LNDAGRBC1C03,CRPRAP,2039,0.112
REGION1,LNDAGRBC1C03,CRPRAP,2040,0.114
REGION1,LNDAGRBC1C03,CRPRAP,2041,0.116
REGION1,LNDAGRBC1C03,CRPRAP,2042,0.117
REGION1,LNDAGRBC1C03,CRPRAP,2043,0.119
REGION1,LNDAGRBC1C03,CRPRAP,2044,0.121
REGION1,LNDAGRBC1C03,CRPRAP,2045,0.122
REGION1,LNDAGRBC1C03,CRPRAP,2046,0.124
REGION1,LNDAGRBC1C03,CRPRAP,2047,0.126
REGION1,LNDAGRBC1C03,CRPRAP,2048,0.127
REGION1,LNDAGRBC1C03,CRPRAP,2049,0.129
REGION1,LNDAGRBC1C03,CRPRAP,2050,0.131
REGION1,LNDAGRBC1C03,CRPRYE,2020,0.0017
REGION1,LNDAGRBC1C03,CRPRYE,2021,0.0027
REGION1,LNDAGRBC1C03,CRPRYE,2022,0.0025
REGION1,LNDAGRBC1C03,CRPRYE,2023,0.0025
REGION1,LNDAGRBC1C03,CRPRYE,2024,0.0024
REGION1,LNDAGRBC1C03,CRPRYE,2025,0.0024
REGION1,LNDAGRBC1C03,CRPRYE,2026,0.0024
REGION1,LNDAGRBC1C03,CRPRYE,2027,0.0024
REGION1,LNDAGRBC1C03,CRPRYE,2028,0.0024
REGION1,LNDAGRBC1C03,CRPRYE,2029,0.0024
REGION1,LNDAGRBC1C03,CRPRYE,2030,0.0024
REGION1,LNDAGRBC1C03,CRPRYE,2031,0.0023
REGION1,LNDAGRBC1C03,CRPRYE,2032,0.0023
REGION1,LNDAGRBC1C03,CRPRYE,2033,0.0023
REGION1,LNDAGRBC1C03,CRPRYE,2034,0.0023
REGION1,LNDAGRBC1C03,CRPRYE,2035,0.0023
REGION1,LNDAGRBC1C03,CRPRYE,2036,0.0023
REGION1,LNDAGRBC1C03,CRPRYE,2037,0.0023
REGION1,LNDAGRBC1C03,CRPRYE,2038,0.0023
REGION1,LNDAGRBC1C03,CRPRYE,2039,0.0022
REGION1,LNDAGRBC1C03,CRPRYE,2040,0.0022
REGION1,LNDAGRBC1C03,CRPRYE,2041,0.0022
REGION1,LNDAGRBC1C03,CRPRYE,2042,0.0022
REGION1,LNDAGRBC1C03,CRPRYE,2043,0.0022
REGION1,LNDAGRBC1C03,CRPRYE,2044,0.0022
REGION1,LNDAGRBC1C03,CRPRYE,2045,0.0022
REGION1,LNDAGRBC1C03,CRPRYE,2046,0.0021
REGION1,LNDAGRBC1C03,CRPRYE,2047,0.0021
REGION1,LNDAGRBC1C03,CRPRYE,2048,0.0021
REGION1,LNDAGRBC1C03,CRPRYE,2049,0.0021
REGION1,LNDAGRBC1C03,CRPRYE,2050,0.0021
REGION1,LNDAGRBC1C03,CRPWHE,2020,0.051
REGION1,LNDAGRBC1C03,CRPWHE,2021,0.078
REGION1,LNDAGRBC1C03,CRPWHE,2022,0.079
REGION1,LNDAGRBC1C03,CRPWHE,2023,0.08
REGION1,LNDAGRBC1C03,CRPWHE,2024,0.08
REGION1,LNDAGRBC1C03,CRPWHE,2025,0.081
REGION1,LNDAGRBC1C03,CRPWHE,2026,0.082
REGION1,LNDAGRBC1C03,CRPWHE,2027,0.083
REGION1,LNDAGRBC1C03,CRPWHE,2028,0.084
REGION1,LNDAGRBC1C03,CRPWHE,2029,0.085
REGION1,LNDAGRBC1C03,CRPWHE,2030,0.086
REGION1,LNDAGRBC1C03,CRPWHE,2031,0.087
REGION1,LNDAGRBC1C03,CRPWHE,2032,0.0881
REGION1,LNDAGRBC1C03,CRPWHE,2033,0.089
REGION1,LNDAGRBC1C03,CRPWHE,2034,0.089
REGION1,LNDAGRBC1C03,CRPWHE,2035,0.09
REGION1,LNDAGRBC1C03,CRPWHE,2036,0.091
REGION1,LNDAGRBC1C03,CRPWHE,2037,0.092
REGION1,LNDAGRBC1C03,CRPWHE,2038,0.093
REGION1,LNDAGRBC1C03,CRPWHE,2039,0.094
REGION1,LNDAGRBC1C03,CRPWHE,2040,0.095
REGION1,LNDAGRBC1C03,CRPWHE,2041,0.096
REGION1,LNDAGRBC1C03,CRPWHE,2042,0.097
REGION1,LNDAGRBC1C03,CRPWHE,2043,0.097
REGION1,LNDAGRBC1C03,CRPWHE,2044,0.098
REGION1,LNDAGRBC1C03,CRPWHE,2045,0.099
REGION1,LNDAGRBC1C03,CRPWHE,2046,0.1
REGION1,LNDAGRBC1C03,CRPWHE,2047,0.101
REGION1,LNDAGRBC1C03,CRPWHE,2048,0.102
REGION1,LNDAGRBC1C03,CRPWHE,2049,0.103
REGION1,LNDAGRBC1C03,CRPWHE,2050,0.104
REGION1,LNDAGRBC1C03,LND4PWR,2020,1.8319
REGION1,LNDAGRBC1C03,LND4PWR,2021,1.852
REGION1,LNDAGRBC1C03,LND4PWR,2022,1.8724
REGION1,LNDAGRBC1C03,LND4PWR,2023,1.893
REGION1,LNDAGRBC1C03,LND4PWR,2024,1.9138
REGION1,LNDAGRBC1C03,LND4PWR,2025,1.9349
REGION1,LNDAGRBC1C03,LND4PWR,2026,1.9561
REGION1,LNDAGRBC1C03,LND4PWR,2027,1.9777
REGION1,LNDAGRBC1C03,LND4PWR,2028,1.9994
REGION1,LNDAGRBC1C03,LND4PWR,2029,2.0214
REGION1,LNDAGRBC1C03,LND4PWR,2030,2.0436
REGION1,LNDAGRBC1C03,LND4PWR,2031,2.0661
REGION1,LNDAGRBC1C03,LND4PWR,2032,2.0889
REGION1,LNDAGRBC1C03,LND4PWR,2033,2.1118
REGION1,LNDAGRBC1C03,LND4PWR,2034,2.1351
REGION1,LNDAGRBC1C03,LND4PWR,2035,2.1585
REGION1,LNDAGRBC1C03,LND4PWR,2036,2.1823
REGION1,LNDAGRBC1C03,LND4PWR,2037,2.2063
REGION1,LNDAGRBC1C03,LND4PWR,2038,2.2306
REGION1,LNDAGRBC1C03,LND4PWR,2039,2.2551
REGION1,LNDAGRBC1C03,LND4PWR,2040,2.2799
REGION1,LNDAGRBC1C03,LND4PWR,2041,2.305
REGION1,LNDAGRBC1C03,LND4PWR,2042,2.3303
REGION1,LNDAGRBC1C03,LND4PWR,2043,2.356
REGION1,LNDAGRBC1C03,LND4PWR,2044,2.3819
REGION1,LNDAGRBC1C03,LND4PWR,2045,2.4081
REGION1,LNDAGRBC1C03,LND4PWR,2046,2.4346
REGION1,LNDAGRBC1C03,LND4PWR,2047,2.4614
REGION1,LNDAGRBC1C03,LND4PWR,2048,2.4884
REGION1,LNDAGRBC1C03,LND4PWR,2049,2.5158
REGION1,LNDAGRBC1C03,LND4PWR,2050,2.5435
REGION1,LNDAGRBC1C03,WTREVTBC1,2020,21.572
REGION1,LNDAGRBC1C03,WTREVTBC1,2021,22.8863
REGION1,LNDAGRBC1C03,WTREVTBC1,2022,23.0923
REGION1,LNDAGRBC1C03,WTREVTBC1,2023,23.3671
REGION1,LNDAGRBC1C03,WTREVTBC1,2024,23.6403
REGION1,LNDAGRBC1C03,WTREVTBC1,2025,23.6858
REGION1,LNDAGRBC1C03,WTREVTBC1,2026,23.7721
REGION1,LNDAGRBC1C03,WTREVTBC1,2027,23.2607
REGION1,LNDAGRBC1C03,WTREVTBC1,2028,23.375
REGION1,LNDAGRBC1C03,WTREVTBC1,2029,23.4511
REGION1,LNDAGRBC1C03,WTREVTBC1,2030,23.5581
REGION1,LNDAGRBC1C03,WTREVTBC1,2031,23.6642
REGION1,LNDAGRBC1C03,WTREVTBC1,2032,23.706
REGION1,LNDAGRBC1C03,WTREVTBC1,2033,23.7974
REGION1,LNDAGRBC1C03,WTREVTBC1,2034,23.8827
REGION1,LNDAGRBC1C03,WTREVTBC1,2035,18.672
REGION1,LNDAGRBC1C03,WTREVTBC1,2036,18.2928
REGION1,LNDAGRBC1C03,WTREVTBC1,2037,18.217
REGION1,LNDAGRBC1C03,WTREVTBC1,2038,18.1247
REGION1,LNDAGRBC1C03,WTREVTBC1,2039,18.0294
REGION1,LNDAGRBC1C03,WTREVTBC1,2040,18.1086
REGION1,LNDAGRBC1C03,WTREVTBC1,2041,18.2005
REGION1,LNDAGRBC1C03,WTREVTBC1,2042,18.2849
REGION1,LNDAGRBC1C03,WTREVTBC1,2043,18.3787
REGION1,LNDAGRBC1C03,WTREVTBC1,2044,18.4641
REGION1,LNDAGRBC1C03,WTREVTBC1,2045,18.5545
REGION1,LNDAGRBC1C03,WTREVTBC1,2046,18.641
REGION1,LNDAGRBC1C03,WTREVTBC1,2047,18.7284
REGION1,LNDAGRBC1C03,WTREVTBC1,2048,18.8199
REGION1,LNDAGRBC1C03,WTREVTBC1,2049,18.9133
REGION1,LNDAGRBC1C03,WTREVTBC1,2050,19.0027
REGION1,LNDAGRBC1C03,WTRGRCBC1,2020,3.903
REGION1,LNDAGRBC1C03,WTRGRCBC1,2021,4.3739
REGION1,LNDAGRBC1C03,WTRGRCBC1,2022,4.3603
REGION1,LNDAGRBC1C03,WTRGRCBC1,2023,4.4511
REGION1,LNDAGRBC1C03,WTRGRCBC1,2024,4.5039
REGION1,LNDAGRBC1C03,WTRGRCBC1,2025,4.5054
REGION1,LNDAGRBC1C03,WTRGRCBC1,2026,4.5255
REGION1,LNDAGRBC1C03,WTRGRCBC1,2027,3.3279
REGION1,LNDAGRBC1C03,WTRGRCBC1,2028,3.36
REGION1,LNDAGRBC1C03,WTRGRCBC1,2029,3.3789
REGION1,LNDAGRBC1C03,WTRGRCBC1,2030,3.3905
REGION1,LNDAGRBC1C03,WTRGRCBC1,2031,3.4196
REGION1,LNDAGRBC1C03,WTRGRCBC1,2032,3.4134
REGION1,LNDAGRBC1C03,WTRGRCBC1,2033,3.4301
REGION1,LNDAGRBC1C03,WTRGRCBC1,2034,3.4376
REGION1,LNDAGRBC1C03,WTRGRCBC1,2035,2.4573
REGION1,LNDAGRBC1C03,WTRGRCBC1,2036,2.3979
REGION1,LNDAGRBC1C03,WTRGRCBC1,2037,2.391
REGION1,LNDAGRBC1C03,WTRGRCBC1,2038,2.3755
REGION1,LNDAGRBC1C03,WTRGRCBC1,2039,2.3516
REGION1,LNDAGRBC1C03,WTRGRCBC1,2040,2.3638
REGION1,LNDAGRBC1C03,WTRGRCBC1,2041,2.3846
REGION1,LNDAGRBC1C03,WTRGRCBC1,2042,2.4034
REGION1,LNDAGRBC1C03,WTRGRCBC1,2043,2.4233
REGION1,LNDAGRBC1C03,WTRGRCBC1,2044,2.441
REGION1,LNDAGRBC1C03,WTRGRCBC1,2045,2.459
REGION1,LNDAGRBC1C03,WTRGRCBC1,2046,2.4767
REGION1,LNDAGRBC1C03,WTRGRCBC1,2047,2.4947
REGION1,LNDAGRBC1C03,WTRGRCBC1,2048,2.5128
REGION1,LNDAGRBC1C03,WTRGRCBC1,2049,2.5301
REGION1,LNDAGRBC1C03,WTRGRCBC1,2050,2.5482
REGION1,LNDAGRBC1C03,WTRSURBC1,2020,72.4169
REGION1,LNDAGRBC1C03,WTRSURBC1,2021,81.0216
REGION1,LNDAGRBC1C03,WTRSURBC1,2022,80.7781
REGION1,LNDAGRBC1C03,WTRSURBC1,2023,82.4335
REGION1,LNDAGRBC1C03,WTRSURBC1,2024,83.3974
REGION1,LNDAGRBC1C03,WTRSURBC1,2025,83.4348
REGION1,LNDAGRBC1C03,WTRSURBC1,2026,83.8121
REGION1,LNDAGRBC1C03,WTRSURBC1,2027,62.0504
REGION1,LNDAGRBC1C03,WTRSURBC1,2028,62.6458
REGION1,LNDAGRBC1C03,WTRSURBC1,2029,63.0007
REGION1,LNDAGRBC1C03,WTRSURBC1,2030,63.2256
REGION1,LNDAGRBC1C03,WTRSURBC1,2031,63.7667
REGION1,LNDAGRBC1C03,WTRSURBC1,2032,63.6631
REGION1,LNDAGRBC1C03,WTRSURBC1,2033,63.9778
REGION1,LNDAGRBC1C03,WTRSURBC1,2034,64.1264
REGION1,LNDAGRBC1C03,WTRSURBC1,2035,46.4776
REGION1,LNDAGRBC1C03,WTRSURBC1,2036,45.4099
REGION1,LNDAGRBC1C03,WTRSURBC1,2037,45.2861
REGION1,LNDAGRBC1C03,WTRSURBC1,2038,45.0082
REGION1,LNDAGRBC1C03,WTRSURBC1,2039,44.5755
REGION1,LNDAGRBC1C03,WTRSURBC1,2040,44.7935
REGION1,LNDAGRBC1C03,WTRSURBC1,2041,45.1698
REGION1,LNDAGRBC1C03,WTRSURBC1,2042,45.5078
REGION1,LNDAGRBC1C03,WTRSURBC1,2043,45.8671
REGION1,LNDAGRBC1C03,WTRSURBC1,2044,46.1859
REGION1,LNDAGRBC1C03,WTRSURBC1,2045,46.5111
REGION1,LNDAGRBC1C03,WTRSURBC1,2046,46.8296
REGION1,LNDAGRBC1C03,WTRSURBC1,2047,47.1528
REGION1,LNDAGRBC1C03,WTRSURBC1,2048,47.4785
REGION1,LNDAGRBC1C03,WTRSURBC1,2049,47.7907
REGION1,LNDAGRBC1C03,WTRSURBC1,2050,48.1157
REGION1,LNDAGRBC1C04,LND4PWR,2020,0.7471
REGION1,LNDAGRBC1C04,LND4PWR,2021,0.7554
REGION1,LNDAGRBC1C04,LND4PWR,2022,0.7637
REGION1,LNDAGRBC1C04,LND4PWR,2023,0.7721
REGION1,LNDAGRBC1C04,LND4PWR,2024,0.7806
REGION1,LNDAGRBC1C04,LND4PWR,2025,0.7891
REGION1,LNDAGRBC1C04,LND4PWR,2026,0.7978
REGION1,LNDAGRBC1C04,LND4PWR,2027,0.8066
REGION1,LNDAGRBC1C04,LND4PWR,2028,0.8155
REGION1,LNDAGRBC1C04,LND4PWR,2029,0.8244
REGION1,LNDAGRBC1C04,LND4PWR,2030,0.8335
REGION1,LNDAGRBC1C04,LND4PWR,2031,0.8427
REGION1,LNDAGRBC1C04,LND4PWR,2032,0.8519
REGION1,LNDAGRBC1C04,LND4PWR,2033,0.8613
REGION1,LNDAGRBC1C04,LND4PWR,2034,0.8708
REGION1,LNDAGRBC1C04,LND4PWR,2035,0.8804
REGION1,LNDAGRBC1C04,LND4PWR,2036,0.8901
REGION1,LNDAGRBC1C04,LND4PWR,2037,0.8998
REGION1,LNDAGRBC1C04,LND4PWR,2038,0.9097
REGION1,LNDAGRBC1C04,LND4PWR,2039,0.9197
REGION1,LNDAGRBC1C04,LND4PWR,2040,0.9299
REGION1,LNDAGRBC1C04,LND4PWR,2041,0.9401
REGION1,LNDAGRBC1C04,LND4PWR,2042,0.9504
REGION1,LNDAGRBC1C04,LND4PWR,2043,0.9609
REGION1,LNDAGRBC1C04,LND4PWR,2044,0.9715
REGION1,LNDAGRBC1C04,LND4PWR,2045,0.9821
REGION1,LNDAGRBC1C04,LND4PWR,2046,0.9929
REGION1,LNDAGRBC1C04,LND4PWR,2047,1.0039
REGION1,LNDAGRBC1C04,LND4PWR,2048,1.0149
REGION1,LNDAGRBC1C04,LND4PWR,2049,1.0261
REGION1,LNDAGRBC1C04,LND4PWR,2050,1.0374
REGION1,LNDAGRBC1C04,WTREVTBC1,2020,7.8238
REGION1,LNDAGRBC1C04,WTREVTBC1,2021,7.8296
REGION1,LNDAGRBC1C04,WTREVTBC1,2022,7.8353
REGION1,LNDAGRBC1C04,WTREVTBC1,2023,7.8411
REGION1,LNDAGRBC1C04,WTREVTBC1,2024,7.847
REGION1,LNDAGRBC1C04,WTREVTBC1,2025,7.8529
REGION1,LNDAGRBC1C04,WTREVTBC1,2026,7.8589
REGION1,LNDAGRBC1C04,WTREVTBC1,2027,7.8649
REGION1,LNDAGRBC1C04,WTREVTBC1,2028,7.871
REGION1,LNDAGRBC1C04,WTREVTBC1,2029,7.8772
REGION1,LNDAGRBC1C04,WTREVTBC1,2030,7.8835
REGION1,LNDAGRBC1C04,WTREVTBC1,2031,7.8898
REGION1,LNDAGRBC1C04,WTREVTBC1,2032,7.8962
REGION1,LNDAGRBC1C04,WTREVTBC1,2033,7.9026
REGION1,LNDAGRBC1C04,WTREVTBC1,2034,7.9092
REGION1,LNDAGRBC1C04,WTREVTBC1,2035,7.9158
REGION1,LNDAGRBC1C04,WTREVTBC1,2036,7.9225
REGION1,LNDAGRBC1C04,WTREVTBC1,2037,7.9292
REGION1,LNDAGRBC1C04,WTREVTBC1,2038,7.9361
REGION1,LNDAGRBC1C04,WTREVTBC1,2039,7.943
REGION1,LNDAGRBC1C04,WTREVTBC1,2040,7.95
REGION1,LNDAGRBC1C04,WTREVTBC1,2041,7.957
REGION1,LNDAGRBC1C04,WTREVTBC1,2042,7.9641
REGION1,LNDAGRBC1C04,WTREVTBC1,2043,7.9714
REGION1,LNDAGRBC1C04,WTREVTBC1,2044,7.9787
REGION1,LNDAGRBC1C04,WTREVTBC1,2045,7.986
REGION1,LNDAGRBC1C04,WTREVTBC1,2046,7.9934
REGION1,LNDAGRBC1C04,WTREVTBC1,2047,8.001
REGION1,LNDAGRBC1C04,WTREVTBC1,2048,8.0087
REGION1,LNDAGRBC1C04,WTREVTBC1,2049,8.0164
REGION1,LNDAGRBC1C04,WTREVTBC1,2050,8.0242
REGION1,LNDAGRBC1C04,WTRGRCBC1,2020,0.1538
REGION1,LNDAGRBC1C04,WTRGRCBC1,2021,0.154
REGION1,LNDAGRBC1C04,WTRGRCBC1,2022,0.1543
REGION1,LNDAGRBC1C04,WTRGRCBC1,2023,0.1545
REGION1,LNDAGRBC1C04,WTRGRCBC1,2024,0.1548
REGION1,LNDAGRBC1C04,WTRGRCBC1,2025,0.155
REGION1,LNDAGRBC1C04,WTRGRCBC1,2026,0.1553
REGION1,LNDAGRBC1C04,WTRGRCBC1,2027,0.1556
REGION1,LNDAGRBC1C04,WTRGRCBC1,2028,0.1558
REGION1,LNDAGRBC1C04,WTRGRCBC1,2029,0.1561
REGION1,LNDAGRBC1C04,WTRGRCBC1,2030,0.1564
REGION1,LNDAGRBC1C04,WTRGRCBC1,2031,0.1566
REGION1,LNDAGRBC1C04,WTRGRCBC1,2032,0.1569
REGION1,LNDAGRBC1C04,WTRGRCBC1,2033,0.1572
REGION1,LNDAGRBC1C04,WTRGRCBC1,2034,0.1575
REGION1,LNDAGRBC1C04,WTRGRCBC1,2035,0.1578
REGION1,LNDAGRBC1C04,WTRGRCBC1,2036,0.1581
REGION1,LNDAGRBC1C04,WTRGRCBC1,2037,0.1583
REGION1,LNDAGRBC1C04,WTRGRCBC1,2038,0.1586
REGION1,LNDAGRBC1C04,WTRGRCBC1,2039,0.1589
REGION1,LNDAGRBC1C04,WTRGRCBC1,2040,0.1593
REGION1,LNDAGRBC1C04,WTRGRCBC1,2041,0.1596
REGION1,LNDAGRBC1C04,WTRGRCBC1,2042,0.1599
REGION1,LNDAGRBC1C04,WTRGRCBC1,2043,0.1602
REGION1,LNDAGRBC1C04,WTRGRCBC1,2044,0.1605
REGION1,LNDAGRBC1C04,WTRGRCBC1,2045,0.1608
REGION1,LNDAGRBC1C04,WTRGRCBC1,2046,0.1611
REGION1,LNDAGRBC1C04,WTRGRCBC1,2047,0.1615
REGION1,LNDAGRBC1C04,WTRGRCBC1,2048,0.1618
REGION1,LNDAGRBC1C04,WTRGRCBC1,2049,0.1621
REGION1,LNDAGRBC1C04,WTRGRCBC1,2050,0.1625
REGION1,LNDAGRBC1C04,WTRSURBC1,2020,3.8297
REGION1,LNDAGRBC1C04,WTRSURBC1,2021,3.8329
REGION1,LNDAGRBC1C04,WTRSURBC1,2022,3.836
REGION1,LNDAGRBC1C04,WTRSURBC1,2023,3.8392
REGION1,LNDAGRBC1C04,WTRSURBC1,2024,3.8424
REGION1,LNDAGRBC1C04,WTRSURBC1,2025,3.8457
REGION1,LNDAGRBC1C04,WTRSURBC1,2026,3.849
REGION1,LNDAGRBC1C04,WTRSURBC1,2027,3.8523
REGION1,LNDAGRBC1C04,WTRSURBC1,2028,3.8557
REGION1,LNDAGRBC1C04,WTRSURBC1,2029,3.8591
REGION1,LNDAGRBC1C04,WTRSURBC1,2030,3.8625
REGION1,LNDAGRBC1C04,WTRSURBC1,2031,3.866
REGION1,LNDAGRBC1C04,WTRSURBC1,2032,3.8695
