r,t,l,y,RateOfTotalActivity
REGION1,LNDBRLHRBC1,SEA2N,2023,0.1467
REGION1,LNDBRLHRBC1,SEA2N,2024,0.1344
REGION1,LNDBRLHRBC1,SEA2N,2025,0.0759
REGION1,LNDBRLHRBC1,SEA2N,2026,0.11
REGION1,LNDBRLHRBC1,SEA2N,2027,0.0978
REGION1,LNDBRLHRBC1,SEA2N,2028,0.0856
REGION1,LNDBRLHRBC1,SEA2N,2029,0.0874
REGION1,LNDBRLHRBC1,SEA2N,2030,0.0933
REGION1,LNDBRLHRBC1,SEA2N,2031,0.0979
REGION1,LNDBRLHRBC1,SEA2N,2032,0.1024
REGION1,LNDBRLHRBC1,SEA2N,2033,0.107
REGION1,LNDBRLHRBC1,SEA2N,2034,0.1116
REGION1,LNDBRLHRBC1,SEA2N,2035,0.1162
REGION1,LNDBRLHRBC1,SEA2N,2036,0.1187
REGION1,LNDBRLHRBC1,SEA2N,2037,0.1212
REGION1,LNDBRLHRBC1,SEA2N,2038,0.1237
REGION1,LNDBRLHRBC1,SEA2N,2039,0.1275
REGION1,LNDBRLHRBC1,SEA2N,2040,0.1301
REGION1,LNDBRLHRBC1,SEA2N,2041,0.1326
REGION1,LNDBRLHRBC1,SEA2N,2042,0.1351
REGION1,LNDBRLHRBC1,SEA2N,2043,0.1376
REGION1,LNDBRLHRBC1,SEA2N,2044,0.1402
REGION1,LNDBRLHRBC1,SEA2N,2045,0.1427
REGION1,LNDBRLHRBC1,SEA2N,2046,0.1452
REGION1,LNDBRLHRBC1,SEA2N,2047,0.1477
REGION1,LNDBRLHRBC1,SEA2N,2048,0.1503
REGION1,LNDBRLHRBC1,SEA2N,2049,0.1528
REGION1,LNDBRLHRBC1,SEA2N,2050,0.1566
REGION1,LNDBRLHRBC1,SEA3D,2020,0.018
REGION1,LNDBRLHRBC1,SEA3D,2022,0.1589
REGION1,LNDBRLHRBC1,SEA3D,2023,0.1467
REGION1,LNDBRLHRBC1,SEA3D,2025,0.1222
REGION1,LNDBRLHRBC1,SEA3D,2026,0.11
REGION1,LNDBRLHRBC1,SEA3D,2027,0.0978
REGION1,LNDBRLHRBC1,SEA3D,2028,0.0856
REGION1,LNDBRLHRBC1,SEA3D,2029,0.0874
REGION1,LNDBRLHRBC1,SEA3D,2030,0.0933
REGION1,LNDBRLHRBC1,SEA3D,2031,0.0979
REGION1,LNDBRLHRBC1,SEA3D,2032,0.1024
REGION1,LNDBRLHRBC1,SEA3D,2033,0.107
REGION1,LNDBRLHRBC1,SEA3D,2034,0.1116
REGION1,LNDBRLHRBC1,SEA3D,2035,0.1162
REGION1,LNDBRLHRBC1,SEA3D,2036,0.1187
REGION1,LNDBRLHRBC1,SEA3D,2037,0.1212
REGION1,LNDBRLHRBC1,SEA3D,2038,0.1237
REGION1,LNDBRLHRBC1,SEA3D,2039,0.1275
REGION1,LNDBRLHRBC1,SEA3D,2040,0.1301
REGION1,LNDBRLHRBC1,SEA3D,2041,0.1326
REGION1,LNDBRLHRBC1,SEA3D,2042,0.1351
REGION1,LNDBRLHRBC1,SEA3D,2043,0.1376
REGION1,LNDBRLHRBC1,SEA3D,2044,0.1402
REGION1,LNDBRLHRBC1,SEA3D,2045,0.1427
REGION1,LNDBRLHRBC1,SEA3D,2046,0.1452
REGION1,LNDBRLHRBC1,SEA3D,2047,0.1477
REGION1,LNDBRLHRBC1,SEA3D,2048,0.1503
REGION1,LNDBRLHRBC1,SEA3D,2049,0.1528
REGION1,LNDBRLHRBC1,SEA3D,2050,0.1566
REGION1,LNDBRLHRBC1,SEA3N,2020,0.1833
REGION1,LNDBRLHRBC1,SEA3N,2023,0.1467
REGION1,LNDBRLHRBC1,SEA3N,2024,0.1344
REGION1,LNDBRLHRBC1,SEA3N,2025,0.1222
REGION1,LNDBRLHRBC1,SEA3N,2026,0.11
REGION1,LNDBRLHRBC1,SEA3N,2027,0.0978
REGION1,LNDBRLHRBC1,SEA3N,2028,0.0856
REGION1,LNDBRLHRBC1,SEA3N,2029,0.0874
REGION1,LNDBRLHRBC1,SEA3N,2030,0.0933
REGION1,LNDBRLHRBC1,SEA3N,2031,0.0979
REGION1,LNDBRLHRBC1,SEA3N,2032,0.1024
REGION1,LNDBRLHRBC1,SEA3N,2033,0.107
REGION1,LNDBRLHRBC1,SEA3N,2034,0.1116
REGION1,LNDBRLHRBC1,SEA3N,2035,0.1162
REGION1,LNDBRLHRBC1,SEA3N,2036,0.1187
REGION1,LNDBRLHRBC1,SEA3N,2037,0.1212
REGION1,LNDBRLHRBC1,SEA3N,2038,0.1237
REGION1,LNDBRLHRBC1,SEA3N,2039,0.1275
REGION1,LNDBRLHRBC1,SEA3N,2040,0.1301
REGION1,LNDBRLHRBC1,SEA3N,2041,0.1326
REGION1,LNDBRLHRBC1,SEA3N,2042,0.1351
REGION1,LNDBRLHRBC1,SEA3N,2043,0.1376
REGION1,LNDBRLHRBC1,SEA3N,2044,0.1402
REGION1,LNDBRLHRBC1,SEA3N,2045,0.1427
REGION1,LNDBRLHRBC1,SEA3N,2046,0.1452
REGION1,LNDBRLHRBC1,SEA3N,2047,0.1477
REGION1,LNDBRLHRBC1,SEA3N,2048,0.1503
REGION1,LNDBRLHRBC1,SEA3N,2049,0.1528
REGION1,LNDBRLHRBC1,SEA3N,2050,0.1566
REGION1,LNDBRLHRBC1,SEA4D,2021,0.1711
REGION1,LNDBRLHRBC1,SEA4D,2023,0.1467
REGION1,LNDBRLHRBC1,SEA4D,2024,0.1344
REGION1,LNDBRLHRBC1,SEA4D,2026,0.11
REGION1,LNDBRLHRBC1,SEA4D,2027,0.0778
REGION1,LNDBRLHRBC1,SEA4D,2028,0.0856
REGION1,LNDBRLHRBC1,SEA4D,2029,0.0874
REGION1,LNDBRLHRBC1,SEA4D,2030,0.0933
REGION1,LNDBRLHRBC1,SEA4D,2031,0.0979
REGION1,LNDBRLHRBC1,SEA4D,2032,0.1024
REGION1,LNDBRLHRBC1,SEA4D,2033,0.107
REGION1,LNDBRLHRBC1,SEA4D,2034,0.1116
REGION1,LNDBRLHRBC1,SEA4D,2035,0.1162
REGION1,LNDBRLHRBC1,SEA4D,2036,0.1187
REGION1,LNDBRLHRBC1,SEA4D,2037,0.1212
REGION1,LNDBRLHRBC1,SEA4D,2038,0.1237
REGION1,LNDBRLHRBC1,SEA4D,2039,0.1275
REGION1,LNDBRLHRBC1,SEA4D,2040,0.1301
REGION1,LNDBRLHRBC1,SEA4D,2041,0.1326
REGION1,LNDBRLHRBC1,SEA4D,2042,0.1351
REGION1,LNDBRLHRBC1,SEA4D,2043,0.1376
REGION1,LNDBRLHRBC1,SEA4D,2044,0.1402
REGION1,LNDBRLHRBC1,SEA4D,2045,0.1427
REGION1,LNDBRLHRBC1,SEA4D,2046,0.1452
REGION1,LNDBRLHRBC1,SEA4D,2047,0.1477
REGION1,LNDBRLHRBC1,SEA4D,2048,0.1503
REGION1,LNDBRLHRBC1,SEA4D,2049,0.1528
REGION1,LNDBRLHRBC1,SEA4D,2050,0.1566
REGION1,LNDBRLHRBC1,SEA4N,2021,0.079
REGION1,LNDBRLHRBC1,SEA4N,2022,0.0037
REGION1,LNDBRLHRBC1,SEA4N,2023,0.1467
REGION1,LNDBRLHRBC1,SEA4N,2024,0.0468
REGION1,LNDBRLHRBC1,SEA4N,2025,0.1222
REGION1,LNDBRLHRBC1,SEA4N,2026,0.11
REGION1,LNDBRLHRBC1,SEA4N,2027,0.0978
REGION1,LNDBRLHRBC1,SEA4N,2028,0.0856
REGION1,LNDBRLHRBC1,SEA4N,2029,0.0874
REGION1,LNDBRLHRBC1,SEA4N,2030,0.0933
REGION1,LNDBRLHRBC1,SEA4N,2031,0.0979
REGION1,LNDBRLHRBC1,SEA4N,2032,0.1024
REGION1,LNDBRLHRBC1,SEA4N,2033,0.107
REGION1,LNDBRLHRBC1,SEA4N,2034,0.1116
REGION1,LNDBRLHRBC1,SEA4N,2035,0.1162
REGION1,LNDBRLHRBC1,SEA4N,2036,0.1187
REGION1,LNDBRLHRBC1,SEA4N,2037,0.1212
REGION1,LNDBRLHRBC1,SEA4N,2038,0.1237
REGION1,LNDBRLHRBC1,SEA4N,2039,0.1275
REGION1,LNDBRLHRBC1,SEA4N,2040,0.1301
REGION1,LNDBRLHRBC1,SEA4N,2041,0.1326
REGION1,LNDBRLHRBC1,SEA4N,2042,0.1351
REGION1,LNDBRLHRBC1,SEA4N,2043,0.1376
REGION1,LNDBRLHRBC1,SEA4N,2044,0.1402
REGION1,LNDBRLHRBC1,SEA4N,2045,0.1427
REGION1,LNDBRLHRBC1,SEA4N,2046,0.1452
REGION1,LNDBRLHRBC1,SEA4N,2047,0.1477
REGION1,LNDBRLHRBC1,SEA4N,2048,0.1503
REGION1,LNDBRLHRBC1,SEA4N,2049,0.1528
REGION1,LNDBRLHRBC1,SEA4N,2050,0.1566
REGION1,LNDBRLIIBC1,SEA1D,2029,0.0002
REGION1,LNDBRLIIBC1,SEA1D,2030,0.0001
REGION1,LNDBRLIIBC1,SEA1D,2031,0.0001
REGION1,LNDBRLIIBC1,SEA1D,2032,0.0001
REGION1,LNDBRLIIBC1,SEA1D,2033,0.0001
REGION1,LNDBRLIIBC1,SEA1D,2034,0.0
REGION1,LNDBRLIIBC1,SEA1N,2029,0.0002
REGION1,LNDBRLIIBC1,SEA1N,2030,0.0001
REGION1,LNDBRLIIBC1,SEA1N,2031,0.0001
REGION1,LNDBRLIIBC1,SEA1N,2032,0.0001
REGION1,LNDBRLIIBC1,SEA1N,2033,0.0001
REGION1,LNDBRLIIBC1,SEA1N,2034,0.0
REGION1,LNDBRLIIBC1,SEA2D,2029,0.0002
REGION1,LNDBRLIIBC1,SEA2D,2030,0.0001
REGION1,LNDBRLIIBC1,SEA2D,2031,0.0001
REGION1,LNDBRLIIBC1,SEA2D,2032,0.0001
REGION1,LNDBRLIIBC1,SEA2D,2033,0.0001
REGION1,LNDBRLIIBC1,SEA2D,2034,0.0
REGION1,LNDBRLIIBC1,SEA2N,2029,0.0002
REGION1,LNDBRLIIBC1,SEA2N,2030,0.0001
REGION1,LNDBRLIIBC1,SEA2N,2031,0.0001
REGION1,LNDBRLIIBC1,SEA2N,2032,0.0001
REGION1,LNDBRLIIBC1,SEA2N,2033,0.0001
REGION1,LNDBRLIIBC1,SEA2N,2034,0.0
REGION1,LNDBRLIIBC1,SEA3D,2029,0.0002
REGION1,LNDBRLIIBC1,SEA3D,2030,0.0001
REGION1,LNDBRLIIBC1,SEA3D,2031,0.0001
REGION1,LNDBRLIIBC1,SEA3D,2032,0.0001
REGION1,LNDBRLIIBC1,SEA3D,2033,0.0001
REGION1,LNDBRLIIBC1,SEA3D,2034,0.0
REGION1,LNDBRLIIBC1,SEA3N,2029,0.0002
REGION1,LNDBRLIIBC1,SEA3N,2030,0.0001
REGION1,LNDBRLIIBC1,SEA3N,2031,0.0001
REGION1,LNDBRLIIBC1,SEA3N,2032,0.0001
REGION1,LNDBRLIIBC1,SEA3N,2033,0.0001
REGION1,LNDBRLIIBC1,SEA3N,2034,0.0
REGION1,LNDBRLIIBC1,SEA4D,2029,0.0002
REGION1,LNDBRLIIBC1,SEA4D,2030,0.0001
REGION1,LNDBRLIIBC1,SEA4D,2031,0.0001
REGION1,LNDBRLIIBC1,SEA4D,2032,0.0001
REGION1,LNDBRLIIBC1,SEA4D,2033,0.0001
REGION1,LNDBRLIIBC1,SEA4D,2034,0.0
REGION1,LNDBRLIIBC1,SEA4N,2029,0.0002
REGION1,LNDBRLIIBC1,SEA4N,2030,0.0001
REGION1,LNDBRLIIBC1,SEA4N,2031,0.0001
REGION1,LNDBRLIIBC1,SEA4N,2032,0.0001
REGION1,LNDBRLIIBC1,SEA4N,2033,0.0001
REGION1,LNDBRLIIBC1,SEA4N,2034,0.0
REGION1,LNDBRLIRBC1,SEA1D,2028,0.0214
REGION1,LNDBRLIRBC1,SEA1D,2029,0.0183
REGION1,LNDBRLIRBC1,SEA1D,2030,0.0153
REGION1,LNDBRLIRBC1,SEA1D,2031,0.0122
REGION1,LNDBRLIRBC1,SEA1D,2032,0.0092
REGION1,LNDBRLIRBC1,SEA1D,2033,0.0061
REGION1,LNDBRLIRBC1,SEA1D,2034,0.0031
REGION1,LNDBRLIRBC1,SEA1N,2028,0.0214
REGION1,LNDBRLIRBC1,SEA1N,2029,0.0183
REGION1,LNDBRLIRBC1,SEA1N,2030,0.0153
REGION1,LNDBRLIRBC1,SEA1N,2031,0.0122
REGION1,LNDBRLIRBC1,SEA1N,2032,0.0092
REGION1,LNDBRLIRBC1,SEA1N,2033,0.0061
REGION1,LNDBRLIRBC1,SEA1N,2034,0.0031
REGION1,LNDBRLIRBC1,SEA2D,2028,0.0214
REGION1,LNDBRLIRBC1,SEA2D,2029,0.0183
REGION1,LNDBRLIRBC1,SEA2D,2030,0.0153
REGION1,LNDBRLIRBC1,SEA2D,2031,0.0122
REGION1,LNDBRLIRBC1,SEA2D,2032,0.0092
REGION1,LNDBRLIRBC1,SEA2D,2033,0.0061
REGION1,LNDBRLIRBC1,SEA2D,2034,0.0031
REGION1,LNDBRLIRBC1,SEA2N,2029,0.0183
REGION1,LNDBRLIRBC1,SEA2N,2030,0.0153
REGION1,LNDBRLIRBC1,SEA2N,2031,0.0122
REGION1,LNDBRLIRBC1,SEA2N,2032,0.0092
REGION1,LNDBRLIRBC1,SEA2N,2033,0.0061
REGION1,LNDBRLIRBC1,SEA2N,2034,0.0031
REGION1,LNDBRLIRBC1,SEA3D,2028,0.0214
REGION1,LNDBRLIRBC1,SEA3D,2029,0.0183
REGION1,LNDBRLIRBC1,SEA3D,2030,0.0153
REGION1,LNDBRLIRBC1,SEA3D,2031,0.0122
REGION1,LNDBRLIRBC1,SEA3D,2032,0.0092
REGION1,LNDBRLIRBC1,SEA3D,2033,0.0061
REGION1,LNDBRLIRBC1,SEA3D,2034,0.0031
REGION1,LNDBRLIRBC1,SEA3N,2028,0.0214
REGION1,LNDBRLIRBC1,SEA3N,2029,0.0183
REGION1,LNDBRLIRBC1,SEA3N,2030,0.0153
REGION1,LNDBRLIRBC1,SEA3N,2031,0.0122
REGION1,LNDBRLIRBC1,SEA3N,2032,0.0092
REGION1,LNDBRLIRBC1,SEA3N,2033,0.0061
REGION1,LNDBRLIRBC1,SEA3N,2034,0.0031
REGION1,LNDBRLIRBC1,SEA4D,2028,0.0198
REGION1,LNDBRLIRBC1,SEA4D,2029,0.0183
REGION1,LNDBRLIRBC1,SEA4D,2030,0.0153
REGION1,LNDBRLIRBC1,SEA4D,2031,0.0122
REGION1,LNDBRLIRBC1,SEA4D,2032,0.0092
REGION1,LNDBRLIRBC1,SEA4D,2033,0.0061
REGION1,LNDBRLIRBC1,SEA4D,2034,0.0031
REGION1,LNDBRLIRBC1,SEA4N,2028,0.0214
REGION1,LNDBRLIRBC1,SEA4N,2029,0.0183
REGION1,LNDBRLIRBC1,SEA4N,2030,0.0153
REGION1,LNDBRLIRBC1,SEA4N,2031,0.0122
REGION1,LNDBRLIRBC1,SEA4N,2032,0.0092
REGION1,LNDBRLIRBC1,SEA4N,2033,0.0061
REGION1,LNDBRLIRBC1,SEA4N,2034,0.0031
REGION1,LNDFORBC1,SEA1D,2020,523.6845
REGION1,LNDFORBC1,SEA1D,2021,518.3683
REGION1,LNDFORBC1,SEA1D,2022,518.3812
REGION1,LNDFORBC1,SEA1D,2023,517.3225
REGION1,LNDFORBC1,SEA1D,2024,516.6368
REGION1,LNDFORBC1,SEA1D,2025,516.2918
REGION1,LNDFORBC1,SEA1D,2026,515.9795
REGION1,LNDFORBC1,SEA1D,2027,528.0976
REGION1,LNDFORBC1,SEA1D,2028,527.7211
REGION1,LNDFORBC1,SEA1D,2029,527.4903
REGION1,LNDFORBC1,SEA1D,2030,527.3186
REGION1,LNDFORBC1,SEA1D,2031,526.9726
REGION1,LNDFORBC1,SEA1D,2032,527.0048
REGION1,LNDFORBC1,SEA1D,2033,526.788
REGION1,LNDFORBC1,SEA1D,2034,526.6643
REGION1,LNDFORBC1,SEA1D,2035,539.4044
REGION1,LNDFORBC1,SEA1D,2036,540.2032
REGION1,LNDFORBC1,SEA1D,2037,540.3056
REGION1,LNDFORBC1,SEA1D,2038,540.4994
REGION1,LNDFORBC1,SEA1D,2039,540.7776
REGION1,LNDFORBC1,SEA1D,2040,540.5961
REGION1,LNDFORBC1,SEA1D,2041,540.323
REGION1,LNDFORBC1,SEA1D,2042,540.0734
REGION1,LNDFORBC1,SEA1D,2043,539.8089
REGION1,LNDFORBC1,SEA1D,2044,539.5686
REGION1,LNDFORBC1,SEA1D,2045,539.3226
REGION1,LNDFORBC1,SEA1D,2046,539.3585
REGION1,LNDFORBC1,SEA1D,2047,538.2254
REGION1,LNDFORBC1,SEA1D,2048,537.1669
REGION1,LNDFORBC1,SEA1D,2049,536.1148
REGION1,LNDFORBC1,SEA1D,2050,531.2378
REGION1,LNDFORBC1,SEA1N,2020,523.6845
REGION1,LNDFORBC1,SEA1N,2021,518.3683
REGION1,LNDFORBC1,SEA1N,2022,518.3812
REGION1,LNDFORBC1,SEA1N,2023,517.3225
REGION1,LNDFORBC1,SEA1N,2024,516.6368
REGION1,LNDFORBC1,SEA1N,2025,516.2918
REGION1,LNDFORBC1,SEA1N,2026,515.9795
REGION1,LNDFORBC1,SEA1N,2027,528.0976
REGION1,LNDFORBC1,SEA1N,2028,527.7211
REGION1,LNDFORBC1,SEA1N,2029,527.4903
REGION1,LNDFORBC1,SEA1N,2030,527.3186
REGION1,LNDFORBC1,SEA1N,2031,526.9726
REGION1,LNDFORBC1,SEA1N,2032,527.0048
REGION1,LNDFORBC1,SEA1N,2033,526.788
REGION1,LNDFORBC1,SEA1N,2034,526.6643
REGION1,LNDFORBC1,SEA1N,2035,539.4044
REGION1,LNDFORBC1,SEA1N,2036,540.2032
REGION1,LNDFORBC1,SEA1N,2037,540.3056
REGION1,LNDFORBC1,SEA1N,2038,540.4994
REGION1,LNDFORBC1,SEA1N,2039,540.7776
REGION1,LNDFORBC1,SEA1N,2040,540.5961
REGION1,LNDFORBC1,SEA1N,2041,540.323
REGION1,LNDFORBC1,SEA1N,2042,540.0734
REGION1,LNDFORBC1,SEA1N,2043,539.8089
REGION1,LNDFORBC1,SEA1N,2044,539.5686
REGION1,LNDFORBC1,SEA1N,2045,539.3226
REGION1,LNDFORBC1,SEA1N,2046,539.3585
REGION1,LNDFORBC1,SEA1N,2047,538.2254
REGION1,LNDFORBC1,SEA1N,2048,537.1669
REGION1,LNDFORBC1,SEA1N,2049,536.1148
REGION1,LNDFORBC1,SEA1N,2050,531.2378
REGION1,LNDFORBC1,SEA2D,2020,523.6845
REGION1,LNDFORBC1,SEA2D,2021,518.3683
REGION1,LNDFORBC1,SEA2D,2022,518.3812
REGION1,LNDFORBC1,SEA2D,2023,517.3225
REGION1,LNDFORBC1,SEA2D,2024,516.6368
REGION1,LNDFORBC1,SEA2D,2025,516.2918
REGION1,LNDFORBC1,SEA2D,2026,515.9795
REGION1,LNDFORBC1,SEA2D,2027,528.0976
REGION1,LNDFORBC1,SEA2D,2028,527.7211
REGION1,LNDFORBC1,SEA2D,2029,527.4903
REGION1,LNDFORBC1,SEA2D,2030,527.3186
REGION1,LNDFORBC1,SEA2D,2031,526.9726
REGION1,LNDFORBC1,SEA2D,2032,527.0048
REGION1,LNDFORBC1,SEA2D,2033,526.788
REGION1,LNDFORBC1,SEA2D,2034,526.6643
REGION1,LNDFORBC1,SEA2D,2035,539.4044
REGION1,LNDFORBC1,SEA2D,2036,540.2032
REGION1,LNDFORBC1,SEA2D,2037,540.3056
REGION1,LNDFORBC1,SEA2D,2038,540.4994
REGION1,LNDFORBC1,SEA2D,2039,540.7776
REGION1,LNDFORBC1,SEA2D,2040,540.5961
REGION1,LNDFORBC1,SEA2D,2041,540.323
REGION1,LNDFORBC1,SEA2D,2042,540.0734
REGION1,LNDFORBC1,SEA2D,2043,539.8089
REGION1,LNDFORBC1,SEA2D,2044,539.5686
REGION1,LNDFORBC1,SEA2D,2045,539.3226
REGION1,LNDFORBC1,SEA2D,2046,539.3585
REGION1,LNDFORBC1,SEA2D,2047,538.2254
REGION1,LNDFORBC1,SEA2D,2048,537.1669
REGION1,LNDFORBC1,SEA2D,2049,536.1148
REGION1,LNDFORBC1,SEA2D,2050,531.2378
REGION1,LNDFORBC1,SEA2N,2020,523.6845
REGION1,LNDFORBC1,SEA2N,2021,518.3683
REGION1,LNDFORBC1,SEA2N,2022,518.3812
REGION1,LNDFORBC1,SEA2N,2023,517.3225
REGION1,LNDFORBC1,SEA2N,2024,516.6368
REGION1,LNDFORBC1,SEA2N,2025,516.2918
REGION1,LNDFORBC1,SEA2N,2026,515.9795
REGION1,LNDFORBC1,SEA2N,2027,528.0976
REGION1,LNDFORBC1,SEA2N,2028,527.7211
REGION1,LNDFORBC1,SEA2N,2029,527.4903
REGION1,LNDFORBC1,SEA2N,2030,527.3186
REGION1,LNDFORBC1,SEA2N,2031,526.9726
REGION1,LNDFORBC1,SEA2N,2032,527.0048
REGION1,LNDFORBC1,SEA2N,2033,526.788
REGION1,LNDFORBC1,SEA2N,2034,526.6643
REGION1,LNDFORBC1,SEA2N,2035,539.4044
REGION1,LNDFORBC1,SEA2N,2036,540.2032
REGION1,LNDFORBC1,SEA2N,2037,540.3056
REGION1,LNDFORBC1,SEA2N,2038,540.4994
REGION1,LNDFORBC1,SEA2N,2039,540.7776
REGION1,LNDFORBC1,SEA2N,2040,540.5961
REGION1,LNDFORBC1,SEA2N,2041,540.323
REGION1,LNDFORBC1,SEA2N,2042,540.0734
REGION1,LNDFORBC1,SEA2N,2043,539.8089
REGION1,LNDFORBC1,SEA2N,2044,539.5686
REGION1,LNDFORBC1,SEA2N,2045,539.3226
REGION1,LNDFORBC1,SEA2N,2046,539.3585
REGION1,LNDFORBC1,SEA2N,2047,538.2254
REGION1,LNDFORBC1,SEA2N,2048,537.1669
REGION1,LNDFORBC1,SEA2N,2049,536.1148
REGION1,LNDFORBC1,SEA2N,2050,531.2378
REGION1,LNDFORBC1,SEA3D,2020,523.6845
REGION1,LNDFORBC1,SEA3D,2021,518.3683
REGION1,LNDFORBC1,SEA3D,2022,518.3812
REGION1,LNDFORBC1,SEA3D,2023,517.3225
REGION1,LNDFORBC1,SEA3D,2024,516.6368
REGION1,LNDFORBC1,SEA3D,2025,516.2918
REGION1,LNDFORBC1,SEA3D,2026,515.9795
REGION1,LNDFORBC1,SEA3D,2027,528.0976
REGION1,LNDFORBC1,SEA3D,2028,527.7211
REGION1,LNDFORBC1,SEA3D,2029,527.4903
REGION1,LNDFORBC1,SEA3D,2030,527.3186
REGION1,LNDFORBC1,SEA3D,2031,526.9726
REGION1,LNDFORBC1,SEA3D,2032,527.0048
REGION1,LNDFORBC1,SEA3D,2033,526.788
REGION1,LNDFORBC1,SEA3D,2034,526.6643
REGION1,LNDFORBC1,SEA3D,2035,539.4044
REGION1,LNDFORBC1,SEA3D,2036,540.2032
REGION1,LNDFORBC1,SEA3D,2037,540.3056
REGION1,LNDFORBC1,SEA3D,2038,540.4994
REGION1,LNDFORBC1,SEA3D,2039,540.7776
REGION1,LNDFORBC1,SEA3D,2040,540.5961
REGION1,LNDFORBC1,SEA3D,2041,540.323
REGION1,LNDFORBC1,SEA3D,2042,540.0734
REGION1,LNDFORBC1,SEA3D,2043,539.8089
REGION1,LNDFORBC1,SEA3D,2044,539.5686
REGION1,LNDFORBC1,SEA3D,2045,539.3226
REGION1,LNDFORBC1,SEA3D,2046,539.3585
REGION1,LNDFORBC1,SEA3D,2047,538.2254
REGION1,LNDFORBC1,SEA3D,2048,537.1669
REGION1,LNDFORBC1,SEA3D,2049,536.1148
REGION1,LNDFORBC1,SEA3D,2050,531.2378
REGION1,LNDFORBC1,SEA3N,2020,523.6845
REGION1,LNDFORBC1,SEA3N,2021,518.3683
REGION1,LNDFORBC1,SEA3N,2022,518.3812
REGION1,LNDFORBC1,SEA3N,2023,517.3225
REGION1,LNDFORBC1,SEA3N,2024,516.6368
REGION1,LNDFORBC1,SEA3N,2025,516.2918
REGION1,LNDFORBC1,SEA3N,2026,515.9795
REGION1,LNDFORBC1,SEA3N,2027,528.0976
REGION1,LNDFORBC1,SEA3N,2028,527.7211
REGION1,LNDFORBC1,SEA3N,2029,527.4903
REGION1,LNDFORBC1,SEA3N,2030,527.3186
REGION1,LNDFORBC1,SEA3N,2031,526.9726
REGION1,LNDFORBC1,SEA3N,2032,527.0048
REGION1,LNDFORBC1,SEA3N,2033,526.788
REGION1,LNDFORBC1,SEA3N,2034,526.6643
REGION1,LNDFORBC1,SEA3N,2035,539.4044
REGION1,LNDFORBC1,SEA3N,2036,540.2032
REGION1,LNDFORBC1,SEA3N,2037,540.3056
REGION1,LNDFORBC1,SEA3N,2038,540.4994
REGION1,LNDFORBC1,SEA3N,2039,540.7776
REGION1,LNDFORBC1,SEA3N,2040,540.5961
REGION1,LNDFORBC1,SEA3N,2041,540.323
REGION1,LNDFORBC1,SEA3N,2042,540.0734
REGION1,LNDFORBC1,SEA3N,2043,539.8089
REGION1,LNDFORBC1,SEA3N,2044,539.5686
REGION1,LNDFORBC1,SEA3N,2045,539.3226
REGION1,LNDFORBC1,SEA3N,2046,539.3585
REGION1,LNDFORBC1,SEA3N,2047,538.2254
REGION1,LNDFORBC1,SEA3N,2048,537.1669
REGION1,LNDFORBC1,SEA3N,2049,536.1148
REGION1,LNDFORBC1,SEA3N,2050,531.2378
REGION1,LNDFORBC1,SEA4D,2020,523.6845
REGION1,LNDFORBC1,SEA4D,2021,518.3683
REGION1,LNDFORBC1,SEA4D,2022,518.3812
REGION1,LNDFORBC1,SEA4D,2023,517.3225
REGION1,LNDFORBC1,SEA4D,2024,516.6368
REGION1,LNDFORBC1,SEA4D,2025,516.2918
REGION1,LNDFORBC1,SEA4D,2026,515.9795
REGION1,LNDFORBC1,SEA4D,2027,528.0976
REGION1,LNDFORBC1,SEA4D,2028,527.7211
REGION1,LNDFORBC1,SEA4D,2029,527.4903
REGION1,LNDFORBC1,SEA4D,2030,527.3186
REGION1,LNDFORBC1,SEA4D,2031,526.9726
REGION1,LNDFORBC1,SEA4D,2032,527.0048
REGION1,LNDFORBC1,SEA4D,2033,526.788
REGION1,LNDFORBC1,SEA4D,2034,526.6643
REGION1,LNDFORBC1,SEA4D,2035,539.4044
REGION1,LNDFORBC1,SEA4D,2036,540.2032
REGION1,LNDFORBC1,SEA4D,2037,540.3056
REGION1,LNDFORBC1,SEA4D,2038,540.4994
REGION1,LNDFORBC1,SEA4D,2039,540.7776
REGION1,LNDFORBC1,SEA4D,2040,540.5961
REGION1,LNDFORBC1,SEA4D,2041,540.323
REGION1,LNDFORBC1,SEA4D,2042,540.0734
REGION1,LNDFORBC1,SEA4D,2043,539.8089
REGION1,LNDFORBC1,SEA4D,2044,539.5686
REGION1,LNDFORBC1,SEA4D,2045,539.3226
REGION1,LNDFORBC1,SEA4D,2046,534.1039
REGION1,LNDFORBC1,SEA4D,2047,538.2254
REGION1,LNDFORBC1,SEA4D,2048,537.1669
REGION1,LNDFORBC1,SEA4D,2049,536.1148
REGION1,LNDFORBC1,SEA4D,2050,528.4459
REGION1,LNDFORBC1,SEA4N,2020,523.6845
REGION1,LNDFORBC1,SEA4N,2021,518.3683
REGION1,LNDFORBC1,SEA4N,2022,518.3812
REGION1,LNDFORBC1,SEA4N,2023,517.3225
REGION1,LNDFORBC1,SEA4N,2024,516.6368
REGION1,LNDFORBC1,SEA4N,2025,516.2918
REGION1,LNDFORBC1,SEA4N,2026,515.9795
REGION1,LNDFORBC1,SEA4N,2027,528.0976
REGION1,LNDFORBC1,SEA4N,2028,527.7211
REGION1,LNDFORBC1,SEA4N,2029,527.4903
